entry_num,name_arabic,family_type,death_text,places,roles,texts,word_count,full_arabic_text
256,( زينب ) ابنة علي بن محمد بن أحمد بن حسن بن الزين محمد بن الأمين,,,Makkah,,,54,"$ 256 ( زينب ) ابنة علي بن محمد بن أحمد بن حسن بن الزين محمد بن الأمين
محمد بن القطب القسطلاني المكي ؛ ولدت في صفر سنة أربع وثلاثين بمكة تزوجها
الجمال محمد بن مسعود الزواوي ثم بعد طلاقه عبد القادر بن يحيى بن فهد في
أوائل سنة اثنتين وستين وولدت لكل منها"
335,( ست قريش ) ابنة النجم محمد بن أبي البركات محمد بن أبي السعود محمد,sitt (lady),,Makkah,ijaza_recipient,,54,"$ 335 ( ست قريش ) ابنة النجم محمد بن أبي البركات محمد بن أبي السعود محمد
بن حسين بن على بن أحمد بن عطية بن ظهيرة القرشي امها رابعة ابنة داود بن
علي الكيلاني . أجاز لها في سنة ست وأربعين وثمانمائة جماعة . وماتت في ذي
القعدة سنة أربع وخمسين بمكة ."
387,( سعادة ) ابنة السراج عبد اللطيف بن محمد بن سالم الزبيدي المكية .,,سبع وعشرين,"Fez,Zabid",,,54,"$ 387 ( سعادة ) ابنة السراج عبد اللطيف بن محمد بن سالم الزبيدي المكية .
تزوجها ابن عمها العفيف على بن أحمد بن سالم فلم تلد له ، ومات عنها فلم
تتصل بأحد حتى ماتت في سنة سبع وعشرين وكان لها من الدنيا ما تتجمل به ثم
ضعف حالها وصبرت قاله الفاسي ."
508,( عصمة ) ابنة محمد بن رشيد الدين أم البركات ابنة المعمر الخواجا,,,,,البخاري,54,"$ 508 ( عصمة ) ابنة محمد بن رشيد الدين أم البركات ابنة المعمر الخواجا
الشمس ابن الخواجا الشغري الابرقوهي . ولدت في رجب سنة احدى عشرة وسبعمائة
وعمرت حتى قرأ عليها الطاووسي بالاجازة العامة بعض ثلاثيات البخاري وغيرها
في سنة ثلاث وثلاثين وقال أن أباها عمر أيضا فانه عاش مائة وأربعا وعشرين
سنة"
572,( فاطمة ) ابنة الظاهر ططر وأخت الصالح محمد وزوج الأشرف برسباي ،,wife,أربع وسبعين,,,,54,"$ 572 ( فاطمة ) ابنة الظاهر ططر وأخت الصالح محمد وزوج الأشرف برسباي ،
كانت غاية في البذل والكرم بحيث لا تزال تستدين إلى أن افتقرت واحتاجت إلى
السؤال ، وماتت في صفر سنة أربع وسبعين ودفنت على أبيها عند ضريح الليث وقد
جازت الستين أو قاربتها وتركت عليها من الديون شيئا كثيرا"
825,( أم حبيبة ) ابنة علي بن محمد بن عمر الفاكهي . ولدت تقريبا سنة,mother/kunya,اثنتين وستين,Makkah,,,54,"$ 825 ( أم حبيبة ) ابنة علي بن محمد بن عمر الفاكهي . ولدت تقريبا سنة
اربع عشرة ، وأمها زينب ابنة إبراهيم المرشدي ، أحضرت على الزين أبي بكر
المراغي وتزوجها جماعة منهم أبو البركات بن أحمد بن الزين فولدت له جملة .
وماتت في شوال سنة اثنتين وستين بمكة PageV12P134 ."
863,( أم الحسين ) ابنة عبد اللطيف بن أحمد بن جار الله بن زائد شقيقة,mother/kunya,,"Makkah,Madinah",,الأربعين,54,"$ 863 ( أم الحسين ) ابنة عبد اللطيف بن أحمد بن جار الله بن زائد شقيقة
أحمد و عبد العزيز الماضيين . ماتت بمكة في ليلة الجمعة ثامن ربيع الآخر
سنة ثمان و ثمانين و قد قاربت الأربعين و هي بكر مذكورة بخير و اتقان ، و
تكررت زيارتها المدينة عوضها الله الجنة"
874,( أم الحسين ) المدعوة سعادة ابنة الجمال محمد بن أبي,mother/kunya,إحدى,Makkah,,,54,"$ 874 ( أم الحسين ) المدعوة سعادة ابنة الجمال محمد بن أبي
بكر بن على بن يوسف المرشدى المكية ، تزوجها المحب محمد بن الرضى محمد بن
المحب محمد بن أحمد بن إبراهيم الطبرى الامام و أنجبها أولادا كثيرين منهم
أبو السعادات محمد ؛ و ماتت في المحرم سنة إحدى و ثمانين بمكة"
916,( أم عرفة ) ابن القاضي عبد القادر بن أبي الفتح محمد بن أحمد بن أبي,mother/kunya,,"Makkah,Fez",ijaza_recipient,,54,"$ 916 ( أم عرفة ) ابن القاضي عبد القادر بن أبي الفتح محمد بن أحمد بن أبي
عبد الله الحسني الفاسي المكي ، أجاز لها في سنة أربع وعشرين فما بعدها
جماعة ، وتزوجها ابن عمها موسى بن محمد بن أبي الفتح وأولدها . وماتت في
جمادى الثانية سنة تسع وسبعين بمكة ."
931,( أم كلثوم ) ابنة عبد الله بن أحمد بن محمد بن أحمد بن قاسم العمري,mother/kunya,ثلاثين,,ijaza_recipient,,54,"$ 931 ( أم كلثوم ) ابنة عبد الله بن أحمد بن محمد بن أحمد بن قاسم العمري
الحرازي . أجاز لها وهي في الأولى من عمرها باستدعاء تاريخه ربيع الآخر سنة
سبع وتسعين وسبعمائة جماعة ، وتزوجها الجلال أبو السعادات بن ظهيرة فولدت
له المحب أبا الطيب أحمد ، وماتت تحته سنة ثلاثين"
981,( أم هانئ ) ابنة علي بن محمد بن عمر الفاكهي . ولدت سنة تسع وتسعين,mother/kunya,تسع وخمسين,Makkah,ijaza_recipient,,54,"$ 981 ( أم هانئ ) ابنة علي بن محمد بن عمر الفاكهي . ولدت سنة تسع وتسعين
وسبعمائة بمكة وحضرت في سنة إحدى بمنى على الإمام محمد بن عثمان بن عبد
الله بن سكر النبحاني جزء الحسن بن عرفة وغيره ، وأجاز لها الركن الخوافي .
ماتت في رجب سنة تسع وخمسين بمكة"
1001,( أم الوفا ) ابنة أبي الفضل العباس بن أبي المكارم محمد بن أبي,mother/kunya,,Makkah,,,54,"1001 ( أم الوفا ) ابنة أبي الفضل العباس بن أبي المكارم محمد بن أبي
البركات محمد ابن أبي السعود محمد بن حسين بن علي بن أحمد بن عطية بن ظهيرة
القرشي المكية ، أمها حبشية لأبيها . ولدت سنة سبع وخمسين بمكة . وماتت في
جمادى الثانية أو الأولى سنة اثنتين وسبعين بمكة"
29,( أسماء ) ابنة الشهاب أحمد بن الشيخ خلف بن حسن الطوخية الاصل,,ثمانين,,,,53,"$ 29 ( أسماء ) ابنة الشهاب أحمد بن الشيخ خلف بن حسن الطوخية الاصل
القاهرية ابنة أخى عمر الماضى ماتت بعد أن اقعدت وافتقرت في صفر سنة ثمانين
عن نحو الثمانين فانها وصفت في سنة ثمانمائة بالمرضع ، وكانت هيرة حجت
وتعبدت ولا أستبعد أن تكون شملت بأجايز فبيتها مشهور رحمها الله"
119,( حليمة ) ابنة الصفى عبد الرحمن بن النور محمد الحسيني الايحبى أخت,,,Madinah,devout,,53,"$ 119 ( حليمة ) ابنة الصفى عبد الرحمن بن النور محمد الحسيني الايحبى أخت
حبيبة الله الماضية قريبا وهي أصغر اخوتها . تزوجها قريبها السيد جلال
الدين عبد الله بن محمد بن السيد عبيد الله بن نور الدين الايجى واستولدها
عابدة ، وتجرعت فقد أختها وأخيها في عام واحد وتكررت زيارتها المدينة"
124,( حليمة ) ابنة الناظورة جارتنا . ماتت بعد زيادة على الثمانين بكثير,,,,,,53,"$ 124 ( حليمة ) ابنة الناظورة جارتنا . ماتت بعد زيادة على الثمانين بكثير
ومرض طويل أقعدت منه سنين وكفت وصار لا حراك بها في ليلة للسبت سادس عشرى
رمضان سنة تسع وثمانين وصلى عليها من الغد بجامع الحاكم ثم دفنت ، وكانت قد
حجت وجاورت مرارا وفيها خير عوضها الله الجنة"
203,( رقية ) ابنة الشيخ عبد القوى بن محمد بن عبد القوى البجائى الأصل,,أربع وسبعين,Makkah,,,53,"$ 203 ( رقية ) ابنة الشيخ عبد القوى بن محمد بن عبد القوى البجائى الأصل
المكي أخت أبي الخير محمد الماضي . اجازت لنا وهي ممن اجاز لها في سنة خمس
فما بعدها ابن صديق والزين المراغى والحافظان العراقي والهيثمي وغيرهم .
وماتت في ليلة نصف ذي القعدة سنة أربع وسبعين بمكة"
470,( عائشة ) ابنة عبد الله بن محمد بن علي بن عثمان أم عبد الله وأم,,,,virtuous,,53,"$ 470 ( عائشة ) ابنة عبد الله بن محمد بن علي بن عثمان أم عبد الله وأم
محمد ابنة الشيخ عفيف الدين العجمي المكي أخت كمالية . تزوجها النجم عمر بن
فهد وأستولدها يحيى وعبد العزيز وغيرهما ثم فارقت فبقيت أيما على ولديها
وفجعت بأولهما فصبرت وتكررت زيارتها للمدينة وهي خيرة صابرة"
708,( قندولة ) ابنة أبي الخير محمد بن ريحان المريسى زوج الجمال محمد بن,wife,,Makkah,,,53,"$ 708 ( قندولة ) ابنة أبي الخير محمد بن ريحان المريسى زوج الجمال محمد بن
الشهاب أحمد البونى أحد أعيان الدولة بمكة . ماتت في يوم السبت ثاني عشر
جمادى الثانية سنة ثلاث وتسعين وصلى عليها بعد صلاة العصر عند باب الكعبة
ودفنت من يومها بالمعلاة عند والدها بتربة سفين بن عينية"
